,activity_id,person_id,distance_meters,duration_seconds,mode,travel_purpose,previous_activity_type,start_time,start_local_hour,end_time,end_local_hour,origin_bgrp,origin_bgrp_lat,origin_bgrp_lng,destination_bgrp,destination_bgrp_lat,destination_bgrp_lng,vehicle_type,vehicle_fuel_type,vehicle_fuel_technology,start_within_boundary,start_datetime,start_timestamp
4254,13509910133645646471,5868078127168315104,160.93400239810347,0,BIKING,MAINTENANCE,HOME,2019-10-10 02:47:48 America/New_York,2,2019-10-10 02:48:18 America/New_York,2,250173522001,42.3719,-71.0851,250173522001,42.3719,-71.0851,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 02:47:48,2019-10-10 02:47:48
5974,7606683500012232577,3431755455446803460,160.93400239810347,0,BIKING,HOME,RECREATION,2019-10-10 03:50:21 America/New_York,3,2019-10-10 03:50:42 America/New_York,3,250173523001,42.3678,-71.0855,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 03:50:21,2019-10-10 03:50:21
5993,11048416968681186793,4446608933414079472,321.86800479620695,120,BIKING,HOME,RECREATION,2019-10-10 03:50:21 America/New_York,3,2019-10-10 03:52:24 America/New_York,3,250173521021,42.3667,-71.0763,250173521021,42.3667,-71.0763,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 03:50:21,2019-10-10 03:50:21
6031,2050621232965727762,16128418206829008265,160.93400239810347,0,BIKING,HOME,RECREATION,2019-10-10 03:50:21 America/New_York,3,2019-10-10 03:50:58 America/New_York,3,250173523001,42.3678,-71.0855,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 03:50:21,2019-10-10 03:50:21
6043,18095678618180591321,7336883898925785310,321.86800479620695,60,BIKING,HOME,RECREATION,2019-10-10 03:50:21 America/New_York,3,2019-10-10 03:51:42 America/New_York,3,250173523001,42.3678,-71.0855,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 03:50:21,2019-10-10 03:50:21
6751,10393612879465919028,3528648929723673111,160.93400239810347,120,BIKING,HOME,EAT,2019-10-10 04:09:21 America/New_York,4,2019-10-10 04:12:07 America/New_York,4,250173523002,42.3654,-71.0811,250173523002,42.3654,-71.0811,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 04:09:21,2019-10-10 04:09:21
7843,17528079433699805123,15096278132768968155,321.86800479620695,0,BIKING,MAINTENANCE,HOME,2019-10-10 04:34:53 America/New_York,4,2019-10-10 04:35:46 America/New_York,4,250173526001,42.3696,-71.0897,250173526001,42.3696,-71.0897,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 04:34:53,2019-10-10 04:34:53
8530,10434149979827012465,6357690674073891061,160.93400239810347,0,BIKING,HOME,RECREATION,2019-10-10 04:46:59 America/New_York,4,2019-10-10 04:47:21 America/New_York,4,250173523001,42.3678,-71.0855,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 04:46:59,2019-10-10 04:46:59
8911,15053754404405847798,8680519938443717104,482.8020191848277,60,BIKING,WORK,HOME,2019-10-10 04:57:01 America/New_York,4,2019-10-10 04:58:24 America/New_York,4,250173522001,42.3719,-71.0851,250173522001,42.3719,-71.0851,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 04:57:01,2019-10-10 04:57:01
13316,15359881800554013071,525804331110749923,482.8020191848277,60,BIKING,WORK,HOME,2019-10-10 05:52:23 America/New_York,5,2019-10-10 05:53:54 America/New_York,5,250173524002,42.3642,-71.0903,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 05:52:23,2019-10-10 05:52:23
13342,9496589016809561354,3216213141420148993,965.6040383696557,240,BIKING,WORK,HOME,2019-10-10 05:52:23 America/New_York,5,2019-10-10 05:57:15 America/New_York,5,250173524002,42.3642,-71.0903,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 05:52:23,2019-10-10 05:52:23
14972,3032044655786725560,15789175838567971299,643.7360095924139,180,BIKING,SOCIAL,WORK,2019-10-10 06:07:52 America/New_York,6,2019-10-10 06:11:30 America/New_York,6,250173524002,42.3642,-71.0903,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 06:07:52,2019-10-10 06:07:52
15002,14118773192675707324,10667361016265623730,160.93400239810347,120,BIKING,RECREATION,SCHOOL,2019-10-10 06:07:52 America/New_York,6,2019-10-10 06:10:03 America/New_York,6,250173531022,42.3592,-71.0862,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 06:07:52,2019-10-10 06:07:52
15043,3495320513938130921,9402281138373540288,482.8020191848277,120,BIKING,SOCIAL,WORK,2019-10-10 06:07:52 America/New_York,6,2019-10-10 06:09:53 America/New_York,6,250173531022,42.3592,-71.0862,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 06:07:52,2019-10-10 06:07:52
15871,5418975288011857947,2476782750776726367,1287.4720191848278,240,BIKING,WORK,SOCIAL,2019-10-10 06:12:23 America/New_York,6,2019-10-10 06:17:08 America/New_York,6,250173526001,42.3696,-71.0897,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 06:12:23,2019-10-10 06:12:23
22005,17601111532109399330,12522826060896979320,160.93400239810347,0,BIKING,EAT,EAT,2019-10-10 06:57:00 America/New_York,6,2019-10-10 06:57:49 America/New_York,6,250173524002,42.3642,-71.0903,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 06:57:00,2019-10-10 06:57:00
22925,11756863141036654435,12855895397474871001,160.93400239810347,0,BIKING,WORK,HOME,2019-10-10 07:02:00 America/New_York,7,2019-10-10 07:02:42 America/New_York,7,250173522001,42.3719,-71.0851,250173522001,42.3719,-71.0851,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 07:02:00,2019-10-10 07:02:00
28770,8488674607115302217,10214087548492999035,2414.01,480,BIKING,WORK,HOME,2019-10-10 07:30:00 America/New_York,7,2019-10-10 07:38:40 America/New_York,7,250173521021,42.3667,-71.0763,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 07:30:00,2019-10-10 07:30:00
29681,917409209986446225,4850833815140936118,160.93400239810347,0,BIKING,RECREATION,HOME,2019-10-10 07:33:00 America/New_York,7,2019-10-10 07:33:28 America/New_York,7,250173521021,42.3667,-71.0763,250173521022,42.3713,-71.0801,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 07:33:00,2019-10-10 07:33:00
30038,8232764517632522814,6355096121506412394,1448.4059616303446,300,BIKING,WORK,HOME,2019-10-10 07:34:00 America/New_York,7,2019-10-10 07:39:02 America/New_York,7,250173522001,42.3719,-71.0851,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 07:34:00,2019-10-10 07:34:00
31029,1891075856706751659,15789175838567971299,321.86800479620695,120,BIKING,WORK,SOCIAL,2019-10-10 07:36:37 America/New_York,7,2019-10-10 07:39:14 America/New_York,7,250173524002,42.3642,-71.0903,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 07:36:37,2019-10-10 07:36:37
32440,13483488172980323450,16524249262243580667,160.93400239810347,0,BIKING,WORK,HOME,2019-10-10 07:40:00 America/New_York,7,2019-10-10 07:40:40 America/New_York,7,250173521022,42.3713,-71.0801,250173521022,42.3713,-71.0801,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 07:40:00,2019-10-10 07:40:00
35151,17722926095694836259,17559775345999919407,2253.0759616303444,480,BIKING,WORK,RECREATION,2019-10-10 07:53:00 America/New_York,7,2019-10-10 08:01:05 America/New_York,8,250173524002,42.3642,-71.0903,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 07:53:00,2019-10-10 07:53:00
36243,13707809279134910758,15487217712711592847,1287.4720191848278,360,BIKING,SCHOOL,HOME,2019-10-10 08:00:43 America/New_York,8,2019-10-10 08:07:01 America/New_York,8,250173526002,42.3704,-71.0924,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:00:43,2019-10-10 08:00:43
37317,15648667531227461747,3045367577887333566,1609.34,420,BIKING,WORK,HOME,2019-10-10 08:03:00 America/New_York,8,2019-10-10 08:10:44 America/New_York,8,250173523001,42.3678,-71.0855,250173523002,42.3654,-71.0811,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:03:00,2019-10-10 08:03:00
37480,12148548013477632645,6760571992148149628,321.86800479620695,180,BIKING,WORK,HOME,2019-10-10 08:04:00 America/New_York,8,2019-10-10 08:07:41 America/New_York,8,250173523002,42.3654,-71.0811,250173523002,42.3654,-71.0811,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:04:00,2019-10-10 08:04:00
40733,2277825874654021370,3871065387286211051,160.93400239810347,0,BIKING,RECREATION,HOME,2019-10-10 08:12:00 America/New_York,8,2019-10-10 08:12:43 America/New_York,8,250173523001,42.3678,-71.0855,250173523002,42.3654,-71.0811,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:12:00,2019-10-10 08:12:00
42573,2411386751558369912,17934626129271724236,1448.4059616303446,420,BIKING,SCHOOL,HOME,2019-10-10 08:20:04 America/New_York,8,2019-10-10 08:27:06 America/New_York,8,250173531022,42.3592,-71.0862,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:20:04,2019-10-10 08:20:04
43544,16703639669783602852,11354001222922947507,1609.34,420,BIKING,SCHOOL,HOME,2019-10-10 08:26:56 America/New_York,8,2019-10-10 08:34:00 America/New_York,8,250173526001,42.3696,-71.0897,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:26:56,2019-10-10 08:26:56
43605,14328830296087252218,3871065387286211051,1126.5379808151722,180,BIKING,WORK,RECREATION,2019-10-10 08:27:00 America/New_York,8,2019-10-10 08:30:42 America/New_York,8,250173523002,42.3654,-71.0811,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:27:00,2019-10-10 08:27:00
44574,17337347628667176087,12326519463327663662,1770.2740383696555,360,BIKING,WORK,HOME,2019-10-10 08:32:00 America/New_York,8,2019-10-10 08:38:01 America/New_York,8,250173521021,42.3667,-71.0763,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:32:00,2019-10-10 08:32:00
44695,11353116626310184988,8421921723114813299,321.86800479620695,0,BIKING,SHOP,HOME,2019-10-10 08:32:00 America/New_York,8,2019-10-10 08:32:50 America/New_York,8,250173522001,42.3719,-71.0851,250173522001,42.3719,-71.0851,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:32:00,2019-10-10 08:32:00
45168,11185043339335077382,14267155875068492214,1126.5379808151722,300,BIKING,SCHOOL,HOME,2019-10-10 08:33:02 America/New_York,8,2019-10-10 08:38:49 America/New_York,8,250173526002,42.3704,-71.0924,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:33:02,2019-10-10 08:33:02
47029,6766668896202290794,3971976889307204581,482.8020191848277,180,BIKING,SCHOOL,HOME,2019-10-10 08:38:39 America/New_York,8,2019-10-10 08:41:57 America/New_York,8,250173523001,42.3678,-71.0855,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:38:39,2019-10-10 08:38:39
47030,8319759564072674701,11394465895357969518,482.8020191848277,180,BIKING,SCHOOL,HOME,2019-10-10 08:38:39 America/New_York,8,2019-10-10 08:42:00 America/New_York,8,250173522001,42.3719,-71.0851,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:38:39,2019-10-10 08:38:39
47053,15014015811413940434,13800813643874411226,1287.4720191848278,240,BIKING,SCHOOL,HOME,2019-10-10 08:38:39 America/New_York,8,2019-10-10 08:43:12 America/New_York,8,250173526001,42.3696,-71.0897,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:38:39,2019-10-10 08:38:39
47570,12961887600945461250,3874993512749956639,643.7360095924139,180,BIKING,WORK,HOME,2019-10-10 08:40:00 America/New_York,8,2019-10-10 08:43:51 America/New_York,8,250173523001,42.3678,-71.0855,250173523002,42.3654,-71.0811,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:40:00,2019-10-10 08:40:00
47773,8641383451506949011,8332692450978168775,2092.1419232606886,420,BIKING,WORK,HOME,2019-10-10 08:40:17 America/New_York,8,2019-10-10 08:47:55 America/New_York,8,250173523001,42.3678,-71.0855,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:40:17,2019-10-10 08:40:17
47784,13748425317660536428,5858435621574670879,3218.68,660,BIKING,WORK,HOME,2019-10-10 08:40:17 America/New_York,8,2019-10-10 08:51:24 America/New_York,8,250173521022,42.3713,-71.0801,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:40:17,2019-10-10 08:40:17
48283,524428692518436216,15301590221503815714,2574.944038369656,600,BIKING,WORK,HOME,2019-10-10 08:42:00 America/New_York,8,2019-10-10 08:52:59 America/New_York,8,250173526002,42.3704,-71.0924,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:42:00,2019-10-10 08:42:00
48348,566339945370196174,17052664736484120866,321.86800479620695,60,BIKING,SCHOOL,HOME,2019-10-10 08:42:00 America/New_York,8,2019-10-10 08:43:36 America/New_York,8,250173531022,42.3592,-71.0862,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:42:00,2019-10-10 08:42:00
49946,3053642779707909978,11938720128869601349,804.67,120,BIKING,WORK,HOME,2019-10-10 08:48:03 America/New_York,8,2019-10-10 08:50:44 America/New_York,8,250173521022,42.3713,-71.0801,250173521021,42.3667,-71.0763,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:48:03,2019-10-10 08:48:03
50158,6436425023151069011,12031249372848263481,482.8020191848277,180,BIKING,SCHOOL,HOME,2019-10-10 08:49:09 America/New_York,8,2019-10-10 08:52:41 America/New_York,8,250173523001,42.3678,-71.0855,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:49:09,2019-10-10 08:49:09
50162,7905937318313331407,888024943354823604,965.6040383696557,300,BIKING,SCHOOL,HOME,2019-10-10 08:49:09 America/New_York,8,2019-10-10 08:54:09 America/New_York,8,250173526001,42.3696,-71.0897,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:49:09,2019-10-10 08:49:09
50559,4044862496128574455,3485591194852161592,643.7360095924139,60,BIKING,WORK,HOME,2019-10-10 08:51:52 America/New_York,8,2019-10-10 08:53:47 America/New_York,8,250173526001,42.3696,-71.0897,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:51:52,2019-10-10 08:51:52
50984,13375982251600635171,13611467078880115380,321.86800479620695,120,BIKING,SCHOOL,HOME,2019-10-10 08:54:18 America/New_York,8,2019-10-10 08:56:57 America/New_York,8,250173523001,42.3678,-71.0855,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:54:18,2019-10-10 08:54:18
51014,17971644395872181005,18138610349897503397,321.86800479620695,120,BIKING,SCHOOL,HOME,2019-10-10 08:54:18 America/New_York,8,2019-10-10 08:57:13 America/New_York,8,250173523001,42.3678,-71.0855,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:54:18,2019-10-10 08:54:18
51015,6220764622517421538,18043615915087110502,643.7360095924139,180,BIKING,SCHOOL,HOME,2019-10-10 08:54:18 America/New_York,8,2019-10-10 08:58:03 America/New_York,8,250173523001,42.3678,-71.0855,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:54:18,2019-10-10 08:54:18
51021,12761934781154210941,3108782292245696337,1609.34,420,BIKING,SCHOOL,HOME,2019-10-10 08:54:18 America/New_York,8,2019-10-10 09:01:40 America/New_York,9,250173524002,42.3642,-71.0903,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:54:18,2019-10-10 08:54:18
51045,6686540309513696627,14026994935455459843,1126.5379808151722,300,BIKING,SCHOOL,HOME,2019-10-10 08:54:18 America/New_York,8,2019-10-10 09:00:02 America/New_York,9,250173526001,42.3696,-71.0897,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:54:18,2019-10-10 08:54:18
51228,14516902513237232628,9084926294089239347,2092.1419232606886,480,BIKING,WORK,EAT,2019-10-10 08:56:00 America/New_York,8,2019-10-10 09:04:33 America/New_York,9,250173522001,42.3719,-71.0851,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:56:00,2019-10-10 08:56:00
51427,14613077803316906053,12893981382526945865,1287.4720191848278,240,BIKING,WORK,SHOP,2019-10-10 08:58:00 America/New_York,8,2019-10-10 09:02:15 America/New_York,9,250173521022,42.3713,-71.0801,250173521021,42.3667,-71.0763,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:58:00,2019-10-10 08:58:00
51588,15443778579697666286,14116149725856857966,1770.2740383696555,360,BIKING,WORK,HOME,2019-10-10 08:59:19 America/New_York,8,2019-10-10 09:06:00 America/New_York,9,250173524002,42.3642,-71.0903,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:59:19,2019-10-10 08:59:19
51632,4004316791006752602,13639311803663692385,482.8020191848277,180,BIKING,SCHOOL,HOME,2019-10-10 08:59:30 America/New_York,8,2019-10-10 09:03:02 America/New_York,9,250173523001,42.3678,-71.0855,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:59:30,2019-10-10 08:59:30
51634,15220268571982439655,15456820539892574239,804.67,240,BIKING,SCHOOL,HOME,2019-10-10 08:59:30 America/New_York,8,2019-10-10 09:04:05 America/New_York,9,250173521021,42.3667,-71.0763,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 08:59:30,2019-10-10 08:59:30
51833,5586692198320945399,18087457126866818550,482.8020191848277,60,BIKING,WORK,HOME,2019-10-10 09:00:00 America/New_York,9,2019-10-10 09:01:28 America/New_York,9,250173522001,42.3719,-71.0851,250173521022,42.3713,-71.0801,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 09:00:00,2019-10-10 09:00:00
52499,11340280845485121518,5183492279623034692,643.7360095924139,240,BIKING,WORK,HOME,2019-10-10 09:02:00 America/New_York,9,2019-10-10 09:06:13 America/New_York,9,250173523002,42.3654,-71.0811,250173523002,42.3654,-71.0811,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 09:02:00,2019-10-10 09:02:00
52689,12172770906094821615,9465027588555078131,1609.34,300,BIKING,WORK,HOME,2019-10-10 09:03:00 America/New_York,9,2019-10-10 09:08:36 America/New_York,9,250173522001,42.3719,-71.0851,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 09:03:00,2019-10-10 09:03:00
54659,10304619908705385475,3513237489749677419,1448.4059616303446,300,BIKING,WORK,HOME,2019-10-10 09:09:00 America/New_York,9,2019-10-10 09:14:12 America/New_York,9,250173521021,42.3667,-71.0763,250173521021,42.3667,-71.0763,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 09:09:00,2019-10-10 09:09:00
55087,11170402046562978060,4483739073264028904,1448.4059616303446,360,BIKING,SCHOOL,HOME,2019-10-10 09:10:38 America/New_York,9,2019-10-10 09:17:17 America/New_York,9,250173524002,42.3642,-71.0903,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 09:10:38,2019-10-10 09:10:38
55133,15174828596994161216,13971711681946719603,160.93400239810347,120,BIKING,SCHOOL,HOME,2019-10-10 09:10:38 America/New_York,9,2019-10-10 09:13:05 America/New_York,9,250173523001,42.3678,-71.0855,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 09:10:38,2019-10-10 09:10:38
56235,9945520175532816211,15623471996160970453,1126.5379808151722,240,BIKING,SCHOOL,HOME,2019-10-10 09:14:00 America/New_York,9,2019-10-10 09:18:01 America/New_York,9,250173523001,42.3678,-71.0855,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 09:14:00,2019-10-10 09:14:00
56654,16368471589136394162,12215100306097186142,321.86800479620695,120,BIKING,SCHOOL,HOME,2019-10-10 09:16:55 America/New_York,9,2019-10-10 09:19:46 America/New_York,9,250173523001,42.3678,-71.0855,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 09:16:55,2019-10-10 09:16:55
56658,3853758511899214221,11746632392012337338,1126.5379808151722,300,BIKING,SCHOOL,HOME,2019-10-10 09:16:55 America/New_York,9,2019-10-10 09:22:42 America/New_York,9,250173523002,42.3654,-71.0811,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 09:16:55,2019-10-10 09:16:55
56705,15297468647237935346,16414443213274614769,1770.2740383696555,420,BIKING,SCHOOL,HOME,2019-10-10 09:16:55 America/New_York,9,2019-10-10 09:24:27 America/New_York,9,250173521021,42.3667,-71.0763,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 09:16:55,2019-10-10 09:16:55
57312,7242146563394009674,13792902131121779185,321.86800479620695,120,BIKING,WORK,HOME,2019-10-10 09:21:42 America/New_York,9,2019-10-10 09:24:30 America/New_York,9,250173531022,42.3592,-71.0862,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 09:21:42,2019-10-10 09:21:42
